COD_ZONA,CONDICAO_ATIVIDADE,QTD
507,Estudante,5712.031562360467
508,Ocupado,48774.131037576626
508,Faz Bico,9148.207944838396
508,Em Licença Médica,2160.8904844649583
508,Aposentado,12757.4264519186
508,Sem Trabalho,20842.343532507766
508,Nunca Trabalhou,11177.021528498723
508,Dona de Casa,9811.9870474119
508,Estudante,24180.98187391426
509,Ocupado,1617.038376998294
509,Faz Bico,795.0304166197781
509,Em Licença Médica,0
509,Aposentado,519.2332599224209
509,Sem Trabalho,538.1210013047737
509,Nunca Trabalhou,468.1306252570331
509,Dona de Casa,623.2648733401531
509,Estudante,944.1804122710995
510,Ocupado,0
510,Faz Bico,0
510,Em Licença Médica,0
510,Aposentado,0
510,Sem Trabalho,0
510,Nunca Trabalhou,0
510,Dona de Casa,0
510,Estudante,0
511,Ocupado,12608.352409940999
511,Faz Bico,3674.2541864973714
511,Em Licença Médica,0
511,Aposentado,3304.8505380673746
511,Sem Trabalho,2282.993768285156
511,Nunca Trabalhou,3123.795783220436
511,Dona de Casa,4406.63700396639
511,Estudante,6715.1069749891785
512,Ocupado,20133.11312746641
512,Faz Bico,4121.039650286636
512,Em Licença Médica,0
512,Aposentado,3411.9236634854014
512,Sem Trabalho,6544.372649958881
512,Nunca Trabalhou,4394.047129043369
512,Dona de Casa,3045.26476588715
512,Estudante,8907.22903870139
513,Ocupado,1442.8163251872827
513,Faz Bico,167.59219308196714
513,Em Licença Médica,0
513,Aposentado,292.2733368524589
513,Sem Trabalho,195.42212281122698
513,Nunca Trabalhou,298.75944668852446
513,Dona de Casa,255.8613710387481
513,Estudante,934.2760149607553
514,Ocupado,29154.941775235246
514,Faz Bico,9893.588223256544
514,Em Licença Médica,1606.6050404081693
514,Aposentado,8195.767610992172
514,Sem Trabalho,13832.933728970833
514,Nunca Trabalhou,9015.852609147267
514,Dona de Casa,11276.926441243359
514,Estudante,21649.381283821727
515,Ocupado,42760.64081726383
515,Faz Bico,5214.1497966643565
515,Em Licença Médica,1036.7998855541807
515,Aposentado,8178.029910333665
515,Sem Trabalho,18298.279182739036
515,Nunca Trabalhou,10063.122555801276
515,Dona de Casa,9795.937227989438
515,Estudante,25474.048829339252
516,Ocupado,58595.76596858135
516,Faz Bico,3595.7624303299744
516,Em Licença Médica,869.4415734153853
516,Aposentado,11292.638624148054
516,Sem Trabalho,14476.617734817706
516,Nunca Trabalhou,10592.277384977662
516,Dona de Casa,6419.048545963461
516,Estudante,25766.426586393012
517,Ocupado,5660.735966753247
517,Faz Bico,1742.4508429642858
517,Em Licença Médica,0
517,Aposentado,1134.9203312402597
517,Sem Trabalho,2976.6385921428578
517,Nunca Trabalhou,1399.6254065633118
517,Dona de Casa,1236.091640107143
517,Estudante,3956.5405240292216
